Run # 17
P: vx=11.41380, vy=-79.19541, vz=-59.98176
P1: vx=68.25097, vy=57.92064, vz=-44.57583
P2: vx=-92.37171, vy=-3.27755, vz=38.16708
P3: vx=79.22341, vy=24.65526, vz=-55.81908
P4: vx=-52.84902, vy=-38.97079, vz=75.42055
P5: vx=96.63418, vy=13.58379, vz=-21.84757
P6: vx=50.86874, vy=43.00063, vz=-74.58765
P7: vx=36.18964, vy=-43.39948, vz=82.50330
P8: vx=59.21105, vy=-80.48312, vz=-4.06436
P9: vx=-44.96979, vy=77.48571, vz=-44.42615
P10: vx=-46.51338, vy=13.84103, vz=-87.43530
P11: vx=-4.76701, vy=-9.70787, vz=-99.41344
P12: vx=90.31088, vy=29.33451, vz=31.35972
P13: vx=-39.46106, vy=-8.54742, vz=-91.48643
P14: vx=31.58825, vy=93.92380, vz=13.43509
P15: vx=-23.20713, vy=3.74290, vz=-97.19784
P16: vx=67.58831, vy=-51.36378, vz=52.85436
P17: vx=-70.35247, vy=49.31103, vz=-51.17571
P18: vx=57.85028, vy=40.17018, vz=-70.99086
P19: vx=-48.08475, vy=67.61617, vz=-55.82034
N_tot=  28        t=  0.000000  dt=  1000000.000000  cpu=  0.000000 [s]  t/tmax=  0.00%N_tot=  28        t=  315360000000000.000000  dt=  1000000.000000  cpu=  4335.649384 [s]  t/tmax=  5.00%N_tot=  28        t=  630720000000000.000000  dt=  1000000.000000  cpu=  4335.075805 [s]  t/tmax= 10.00%N_tot=  28        t=  946080000000000.000000  dt=  1000000.000000  cpu=  4335.994635 [s]  t/tmax= 15.00%N_tot=  28        t=  1261440000000000.000000  dt=  1000000.000000  cpu=  4335.077621 [s]  t/tmax= 20.00%N_tot=  28        t=  1576800000000000.000000  dt=  1000000.000000  cpu=  4335.685521 [s]  t/tmax= 25.00%N_tot=  28        t=  1892160000000000.000000  dt=  1000000.000000  cpu=  4336.250194 [s]  t/tmax= 30.00%N_tot=  28        t=  2207520000000000.000000  dt=  1000000.000000  cpu=  4318.730263 [s]  t/tmax= 35.00%N_tot=  28        t=  2522880000000000.000000  dt=  1000000.000000  cpu=  4310.770253 [s]  t/tmax= 40.00%N_tot=  28        t=  2838240000000000.000000  dt=  1000000.000000  cpu=  4306.638898 [s]  t/tmax= 45.00%
