Run # 14
P: vx=80.36996, vy=-38.08294, vz=-45.72045
P1: vx=-8.76822, vy=-98.54126, vz=14.58555
P2: vx=-86.99574, vy=18.92550, vz=45.53644
P3: vx=31.79940, vy=-82.17137, vz=47.29339
P4: vx=17.44893, vy=-66.89695, vz=72.25187
P5: vx=-58.98063, vy=-2.10484, vz=80.72704
P6: vx=-54.22341, vy=-45.27050, vz=70.78420
P7: vx=41.12062, vy=-46.80639, vz=-78.21928
P8: vx=-69.13756, vy=25.68418, vz=67.53015
P9: vx=-70.23007, vy=40.86338, vz=58.29169
P10: vx=4.05423, vy=41.41826, vz=-90.92904
P11: vx=41.45203, vy=-59.18352, vz=-69.13060
P12: vx=-46.98215, vy=-72.98819, vz=49.65281
P13: vx=-69.67999, vy=53.59353, vz=47.67004
P14: vx=48.76375, vy=-12.36770, vz=86.42417
P15: vx=34.65342, vy=93.76394, vz=-2.73189
P16: vx=-41.18037, vy=83.87248, vz=35.63123
P17: vx=-48.51420, vy=29.81385, vz=82.20405
P18: vx=-42.88869, vy=85.33573, vz=29.63737
P19: vx=-52.38951, vy=78.99411, vz=-31.86330
N_tot=  28        t=  0.000000  dt=  1000000.000000  cpu=  0.000000 [s]  t/tmax=  0.00%N_tot=  28        t=  315360000000000.000000  dt=  1000000.000000  cpu=  4334.318609 [s]  t/tmax=  5.00%N_tot=  28        t=  630720000000000.000000  dt=  1000000.000000  cpu=  4335.625351 [s]  t/tmax= 10.00%N_tot=  28        t=  946080000000000.000000  dt=  1000000.000000  cpu=  4336.202241 [s]  t/tmax= 15.00%N_tot=  28        t=  1261440000000000.000000  dt=  1000000.000000  cpu=  4336.338970 [s]  t/tmax= 20.00%N_tot=  28        t=  1576800000000000.000000  dt=  1000000.000000  cpu=  4336.180861 [s]  t/tmax= 25.00%N_tot=  28        t=  1892160000000000.000000  dt=  1000000.000000  cpu=  4336.699442 [s]  t/tmax= 30.00%N_tot=  28        t=  2207520000000000.000000  dt=  1000000.000000  cpu=  4336.271002 [s]  t/tmax= 35.00%N_tot=  28        t=  2522880000000000.000000  dt=  1000000.000000  cpu=  4335.786600 [s]  t/tmax= 40.00%N_tot=  28        t=  2838240000000000.000000  dt=  1000000.000000  cpu=  4334.965936 [s]  t/tmax= 45.00%
