0	147.49000	1.8335178239721592	0.0932781550000000	0.0584097700000000
4	4.35645	2.2780679416828389	0.1447048750000000	0.1068360400000000
6	4.69902	2.2765969064281526	0.1213895800000000	0.1030018050000000
802	9.13833	2.2359940427397755	0.1174595650000000	0.0859663600000000
808	4.77777	2.2806547213091974	0.1546333050000000	0.0941673550000000
810	4.50192	2.2862721309399032	0.1464953450000000	0.0688355600000000
812	4.12992	2.2935989973504793	0.1293331100000000	0.1424377850000000
814	5.51014	2.2795554399176070	0.1611285900000000	0.1154440800000000
816	4.70120	2.2656143008863951	0.1279467800000000	0.1155262750000000
822	4.02000	2.2951232861448916	0.1526412800000000	0.0677061800000000
824	5.48187	2.2529884616836617	0.1618368600000000	0.1116504100000000
826	5.02823	2.2676100571231461	0.1593405050000000	0.1071750950000000
828	4.39944	2.2815279216320885	0.1510464250000000	0.1174279550000000
830	4.76516	2.2766080584670680	0.1385730600000000	0.0902004650000000
834	4.69003	2.2760959632491384	0.1377924350000000	0.0463879450000000
836	9.14174	2.2306792316635167	0.1613461300000000	0.1161214700000000
838	11.07470	2.2371291609809441	0.1546763700000000	0.1140175400000000
842	7.66761	2.3949450803484367	0.2535490450000000	0.1620973200000000
844	5.82782	2.2524883450635715	0.1581778200000000	0.1013854100000000
846	4.41559	2.2659279385680184	0.1314128150000000	0.0609250950000000
850	5.91751	2.2557302544923821	0.1683441650000000	0.1144072950000000
856	4.41190	2.2728314471085205	0.1368506950000000	0.0654448200000000
858	4.98057	2.2689478993144485	0.1116339450000000	0.1062084600000000
860	4.86085	2.2639780961536435	0.1266889550000000	0.0914569800000000
862	4.83234	2.2783255079984772	0.1661023200000000	0.1047859550000000
864	4.09047	2.2769039205654154	0.1383045150000000	0.0723691450000000
866	4.16608	2.2250180537045980	0.1813300600000000	0.1285809000000000
872	4.02906	2.2765907331152393	0.1209614900000000	0.0823286750000000
878	4.54933	2.2743086410485760	0.1232790100000000	0.0629430150000000
80	5.11851	2.2599465083970918	0.1451671950000000	0.0610024450000000
82	4.14228	2.2723722999424516	0.1753759850000000	0.1132480200000000
84	6.99024	2.2010418241471927	0.1776230450000000	0.0934591150000000
882	4.12996	2.2554627228877719	0.1912177150000000	0.0771699050000000
886	4.24842	2.2851961151114000	0.1631750900000000	0.1006004100000000
888	6.76593	2.2503144976329255	0.1633168600000000	0.0895670700000000
890	4.95505	2.2600771167672673	0.1321484850000000	0.0857753300000000
894	9.01225	2.2409917888237434	0.1208439600000000	0.0868110250000000
896	4.86598	2.2687478889813346	0.1324540800000000	0.0780248650000000
900	4.50584	2.2694025437325225	0.1254527350000000	0.0925655500000000
902	4.70921	2.2710557371700801	0.1376632050000000	0.1195855100000000
904	4.73006	2.2801985414871595	0.1407812950000000	0.0693689400000000
906	7.99125	2.2363739343305000	0.1124391450000000	0.0943841600000000
908	5.04026	2.3237040913462184	0.2028593100000000	0.1080928050000000
910	4.24570	2.2549370586255417	0.1520325100000000	0.0731773300000000
920	4.84378	2.2679675458037076	0.1359113100000000	0.1365597250000000
922	4.80728	2.2895751362650794	0.1907887100000000	0.1318368150000000
932	4.53006	2.2682158749252692	0.1208021950000000	0.0779450550000000
934	4.34599	2.3428368716983869	0.2199572400000000	0.0753037150000000
938	4.13974	2.2836175771478913	0.1574133100000000	0.1092670850000000
940	4.62017	2.3171212762792455	0.2371236450000000	0.0605170200000000
942	4.78462	2.2712671019911870	0.1202240100000000	0.0858984400000000
944	4.71987	2.2832259701226088	0.1282495650000000	0.0573427350000000
946	6.24975	2.2393268372167094	0.1222798350000000	0.1015688450000000
948	4.02000	2.2809010640371654	0.1446605950000000	0.1079650400000000
950	10.71510	2.2311335653993538	0.1318229300000000	0.0927166750000000
954	8.53221	2.2419883826323530	0.1665531850000000	0.1138720150000000
956	4.00829	2.2843308429543523	0.1626218500000000	0.1388392450000000
958	16.47030	2.2233398551638230	0.1074033600000000	0.0874782250000000
88	5.11225	2.2584903394422984	0.1499457000000000	0.1217059800000000
94	6.88144	2.2572768648621193	0.1401116200000000	0.0415634000000000
962	4.08396	2.2873032834327529	0.1367006050000000	0.1069706900000000
970	5.00324	2.2652524473270912	0.1561898200000000	0.1016190850000000
974	5.07010	2.2645001190422813	0.1196846850000000	0.0613165650000000
976	6.08247	2.2562900516825697	0.1517193300000000	0.0823885100000000
978	5.95959	2.2599603940368111	0.1468836900000000	0.0946100250000000
980	4.01998	2.2831654653537758	0.1031232250000000	0.0644207900000000
982	4.16579	2.2679323582500568	0.1634471900000000	0.0975262150000000
984	4.28682	2.2777056776525875	0.1322941800000000	0.0697664150000000
988	5.02105	2.2734227553398303	0.1484649600000000	0.0861197100000000
990	4.13117	2.3282725882362372	0.1985653200000000	0.1315388450000000
994	5.46914	2.2704516590481765	0.1697779600000000	0.1302296350000000
996	4.81901	2.2666345610465268	0.1805044400000000	0.0792751400000000
998	4.05999	2.2615794512651282	0.1043588550000000	0.0976543950000000
1000	6.84932	2.2524421467045266	0.1638271950000000	0.0606774000000000
1002	4.06005	2.2857121840614698	0.1271594450000000	0.0568723150000000
1004	4.05646	2.2862401372528587	0.1503856550000000	0.1183359950000000
1006	4.73002	2.2711234440092833	0.1561249400000000	0.0804158600000000
1008	10.74660	2.2333091446967210	0.1492626550000000	0.0635974500000000
1009	10.74660	2.1596539612565668	0.1630135250000000	0.0601017850000000
1010	7.48502	2.2494421546023302	0.1911725600000000	0.0897288800000000
1014	4.79428	2.2774000741989151	0.1359728950000000	0.0625167450000000
1016	5.42450	2.2665794707038964	0.1172870200000000	0.0904955650000000
1018	4.35595	2.2775288848759181	0.1395528200000000	0.1145155450000000
1020	4.59215	2.2677884298468638	0.0914240100000000	0.0644181850000000
1024	4.11828	2.2793851917458938	0.1560204950000000	0.1077819350000000
1026	5.42788	2.2639824064065390	0.1753544200000000	0.0574713050000000
1032	5.37206	2.2650004339614096	0.1432924550000000	0.0822548200000000
1036	6.19163	2.2522077839025174	0.1413128250000000	0.0890738750000000
1038	20.58720	2.2153792077378505	0.1516935450000000	0.0913178950000000
100	4.44442	2.2454127963493575	0.2161220800000000	0.0685980800000000
102	11.84740	2.2298754356456740	0.1374300800000000	0.0623671000000000
1042	8.97676	2.2430002718090867	0.1441988600000000	0.0926032300000000
1044	7.71618	2.2438724781858377	0.1514305600000000	0.1088950050000000
1048	7.04994	2.2528968072044719	0.1270091550000000	0.1002994700000000
1050	4.79443	2.2614524392729507	0.1414526000000000	0.1207324400000000
1054	5.00964	2.2686782696902816	0.1795327050000000	0.0940139650000000
1056	13.19180	2.2466879510591062	0.1585657450000000	0.0449380650000000
1058	5.16946	2.2642759130285937	0.1192763650000000	0.0857566200000000
1060	4.42420	2.2783514386451240	0.1167429850000000	0.1014650800000000
1062	7.52754	2.2480887427294864	0.1323148050000000	0.0912023550000000
1064	4.13375	2.2824059283420399	0.1206142000000000	0.0927217100000000
1068	4.03979	2.2890089938427094	0.1599152400000000	0.1103281650000000
1070	5.57741	2.4184174594329657	0.2877618600000000	0.1479917600000000
1074	5.15909	2.3413964844964479	0.2485579750000000	0.1563075050000000
1076	4.75638	2.2657490227089467	0.1400382400000000	0.0860765250000000
1078	9.13998	2.2381040698459533	0.1521223500000000	0.0965782750000000
1080	6.88055	2.2528892764837689	0.1683894200000000	0.0811908200000000
1084	4.39977	2.2771817174020592	0.1603803700000000	0.1198595350000000
1092	4.06107	2.2766648603493489	0.1317815100000000	0.0977509300000000
1094	5.02848	2.2725270024884812	0.1246233500000000	0.0845891300000000
